StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month,StateName_clean,DistrictName_clean,BlockName_clean,Sector_clean,Category_clean,Crop_clean,QueryType_clean,QueryText_clean,KccAns_clean,CreatedOn_clean,combined_clean_text,language,structure,chunks
MAHARASHTRA,NANDED,KINWAT,,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Varieties,FARMER ASKED ABOUT NEW VARIETY OF REDGRAM ?,"तुरीचे  नवीन वाण - 'गोदावरी' (BDN 2019-41) , 'बीडीएनपीएच १८-५' , 'BDN-716' आणि 'BDN-711' ",2025-05-10T21:11:07.767,2025,5,MAHARASHTRA,NANDED,KINWAT,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Varieties,FARMER ASKED ABOUT NEW VARIETY OF REDGRAM ?,"तुरीचे नवीन वाण - 'गोदावरी' (BDN 2019-41) , 'बीडीएनपीएच १८-५' , 'BDN-716' आणि 'BDN-711'",2025-05-10T21:11:07.767,"MAHARASHTRA NANDED KINWAT AGRICULTURE Pulses Pigeon pea (red gram/arhar/tur) Varieties FARMER ASKED ABOUT NEW VARIETY OF REDGRAM ? तुरीचे नवीन वाण - 'गोदावरी' (BDN 2019-41) , 'बीडीएनपीएच १८-५' , 'BDN-716' आणि 'BDN-711' 2025-05-10T21:11:07.767",en,Doc,['MAHARASHTRA']
MAHARASHTRA,NANDED,KINWAT,,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,FARMER ASKED ABOUT NEW SOYBEAN VARIETY ?,"सोयाबीन नवीन वाण -JS-2034 ,MACS 1407 ,DSb 21 ,MAUS 612 ,फुले किमया (KDS-753), फुले संगम (KDS-726)",2025-05-10T21:14:04.737,2025,5,MAHARASHTRA,NANDED,KINWAT,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,FARMER ASKED ABOUT NEW SOYBEAN VARIETY ?,"सोयाबीन नवीन वाण -JS-2034 ,MACS 1407 ,DSb 21 ,MAUS 612 ,फुले किमया (KDS-753), फुले संगम (KDS-726)",2025-05-10T21:14:04.737,"MAHARASHTRA NANDED KINWAT AGRICULTURE Oilseeds Soybean (bhat) Varieties FARMER ASKED ABOUT NEW SOYBEAN VARIETY ? सोयाबीन नवीन वाण -JS-2034 ,MACS 1407 ,DSb 21 ,MAUS 612 ,फुले किमया (KDS-753), फुले संगम (KDS-726) 2025-05-10T21:14:04.737",en,Doc,['MAHARASHTRA']
MAHARASHTRA,NANDED,ARDHAPUR,,HORTICULTURE,Fruits,Banana,Fertilizer Use and Availability,"Farmer asked about  contact number of  Vasantrao Naik Marathwada Agriculture University Parbhani ?
","वसंतराव नाईक मराठवाडा कृषी विद्यापीठ -परभणी - ०२४५२ २२३ ००२ 
",2025-05-11T18:15:33.687,2025,5,MAHARASHTRA,NANDED,ARDHAPUR,HORTICULTURE,Fruits,Banana,Fertilizer Use and Availability,Farmer asked about contact number of Vasantrao Naik Marathwada Agriculture University Parbhani ?,वसंतराव नाईक मराठवाडा कृषी विद्यापीठ -परभणी - ०२४५२ २२३ ००२,2025-05-11T18:15:33.687,MAHARASHTRA NANDED ARDHAPUR HORTICULTURE Fruits Banana Fertilizer Use and Availability Farmer asked about contact number of Vasantrao Naik Marathwada Agriculture University Parbhani ? वसंतराव नाईक मराठवाडा कृषी विद्यापीठ -परभणी - ०२४५२ २२३ ००२ 2025-05-11T18:15:33.687,en,Doc,['MAHARASHTRA']
MAHARASHTRA,NANDED,KINWAT,,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,farmer asked sowing period of cotton ?,कापूस पिकाची लागवड आपण 15 मे नंतर करू शकतात धन्यवाद,2025-05-14T15:49:28.53,2025,5,MAHARASHTRA,NANDED,KINWAT,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,farmer asked sowing period of cotton ?,कापूस पिकाची लागवड आपण 15 मे नंतर करू शकतात धन्यवाद,2025-05-14T15:49:28.53,MAHARASHTRA NANDED KINWAT AGRICULTURE Fiber Crops Cotton (Kapas) Sowing Time and Weather farmer asked sowing period of cotton ? कापूस पिकाची लागवड आपण 15 मे नंतर करू शकतात धन्यवाद 2025-05-14T15:49:28.53,en,Doc,['MAHARASHTRA']
MAHARASHTRA,NANDED,NAIGAON (KH),,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,farmer asked about soybean varieties?,"सुधारित जाती : लवकर येणारा वाण : परभणी सोना (MAUS-47), ग्रीन गोल्ड ३३४४, विक्रांत, जे एस ९५-६०                                                                               ",2025-05-20T15:53:23.867,2025,5,MAHARASHTRA,NANDED,NAIGAON (KH),AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,farmer asked about soybean varieties?,"सुधारित जाती : लवकर येणारा वाण : परभणी सोना (MAUS-47), ग्रीन गोल्ड ३३४४, विक्रांत, जे एस ९५-६०",2025-05-20T15:53:23.867,"MAHARASHTRA NANDED NAIGAON (KH) AGRICULTURE Oilseeds Soybean (bhat) Varieties farmer asked about soybean varieties? सुधारित जाती : लवकर येणारा वाण : परभणी सोना (MAUS-47), ग्रीन गोल्ड ३३४४, विक्रांत, जे एस ९५-६० 2025-05-20T15:53:23.867",en,Doc,['MAHARASHTRA']
MAHARASHTRA,NANDED,NAIGAON (KH),,AGRICULTURE,Oilseeds,Soybean (bhat),Market Information,Farmer asked query on Mandi details,गंगाखेड सोयाबीन बाजारभाव - कमीत कमी -४३००   जास्तीत जास्त -४४००   सरासरी -४३०० प्रति क्विंटल ,2025-05-21T10:23:24.233,2025,5,MAHARASHTRA,NANDED,NAIGAON (KH),AGRICULTURE,Oilseeds,Soybean (bhat),Market Information,Farmer asked query on Mandi details,गंगाखेड सोयाबीन बाजारभाव - कमीत कमी -४३०० जास्तीत जास्त -४४०० सरासरी -४३०० प्रति क्विंटल,2025-05-21T10:23:24.233,MAHARASHTRA NANDED NAIGAON (KH) AGRICULTURE Oilseeds Soybean (bhat) Market Information Farmer asked query on Mandi details गंगाखेड सोयाबीन बाजारभाव - कमीत कमी -४३०० जास्तीत जास्त -४४०० सरासरी -४३०० प्रति क्विंटल 2025-05-21T10:23:24.233,en,Doc,['MAHARASHTRA']
MAHARASHTRA,NANDED,HADGAON,,HORTICULTURE,Condiments and Spices,Turmeric,	Plant Protection	,farmer Asked about weed management of turmeric ?,पिकाच्या या अवस्थेमध्ये रासायनिक तणनाशकाची शिफारस केलेली नाही म्हणून सध्या खुरपणी करावी .,2025-05-21T15:12:21.433,2025,5,MAHARASHTRA,NANDED,HADGAON,HORTICULTURE,Condiments and Spices,Turmeric,Plant Protection,farmer Asked about weed management of turmeric ?,पिकाच्या या अवस्थेमध्ये रासायनिक तणनाशकाची शिफारस केलेली नाही म्हणून सध्या खुरपणी करावी .,2025-05-21T15:12:21.433,MAHARASHTRA NANDED HADGAON HORTICULTURE Condiments and Spices Turmeric Plant Protection farmer Asked about weed management of turmeric ? पिकाच्या या अवस्थेमध्ये रासायनिक तणनाशकाची शिफारस केलेली नाही म्हणून सध्या खुरपणी करावी . 2025-05-21T15:12:21.433,en,Doc,['MAHARASHTRA']
MAHARASHTRA,WARDHA,DEOLI,,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Market Information,Farmer asked about market rate of Gram  in Hinganghat Market ?,"हिंगणघाट हरभरा बाजार भाव- कमीत कमी- 5000 रु/क्विंटल, जास्तीत जास्त- 5750 रु/ क्विंटल, सरासरी- 5750 रु/ क्विंटल.धन्यवाद",2025-05-08T21:30:23.15,2025,5,MAHARASHTRA,WARDHA,DEOLI,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Market Information,Farmer asked about market rate of Gram in Hinganghat Market ?,"हिंगणघाट हरभरा बाजार भाव- कमीत कमी- 5000 रु/क्विंटल, जास्तीत जास्त- 5750 रु/ क्विंटल, सरासरी- 5750 रु/ क्विंटल.धन्यवाद",2025-05-08T21:30:23.15,"MAHARASHTRA WARDHA DEOLI AGRICULTURE Pulses Bengal Gram (Gram/Chick Pea/Kabuli/Chana) Market Information Farmer asked about market rate of Gram in Hinganghat Market ? हिंगणघाट हरभरा बाजार भाव- कमीत कमी- 5000 रु/क्विंटल, जास्तीत जास्त- 5750 रु/ क्विंटल, सरासरी- 5750 रु/ क्विंटल.धन्यवाद 2025-05-08T21:30:23.15",en,Doc,['MAHARASHTRA']
MAHARASHTRA,WARDHA,HINGANGHAT,,AGRICULTURE,Others,Others,Government Schemes,asked about crop loan  waiver information ?,पिककर्ज माफी विषयी कोणतेही अपडेट आलेली नाही धन्यवाद   ,2025-05-22T15:22:09.657,2025,5,MAHARASHTRA,WARDHA,HINGANGHAT,AGRICULTURE,Others,Others,Government Schemes,asked about crop loan waiver information ?,पिककर्ज माफी विषयी कोणतेही अपडेट आलेली नाही धन्यवाद,2025-05-22T15:22:09.657,MAHARASHTRA WARDHA HINGANGHAT AGRICULTURE Others Others Government Schemes asked about crop loan waiver information ? पिककर्ज माफी विषयी कोणतेही अपडेट आलेली नाही धन्यवाद 2025-05-22T15:22:09.657,en,Doc,['MAHARASHTRA']
MAHARASHTRA,YEVATMAL,DARWHA,,HORTICULTURE,Vegetables,Ridge Gourd,	Plant Protection	,Farmer asked about control of flower dropping on Ridge Gaurd crop ?,दोडका पिकामध्ये फुलगळ नियंत्रणासाठी अल्फा नॅपॅथलिक ऍसिटिक  ऍसिड -३ मिली/ १५ लिटर पाण्यामध्ये घेऊन फवारणी करावी. (प्लानोफिक्स ),2025-05-09T18:26:54.413,2025,5,MAHARASHTRA,YEVATMAL,DARWHA,HORTICULTURE,Vegetables,Ridge Gourd,Plant Protection,Farmer asked about control of flower dropping on Ridge Gaurd crop ?,दोडका पिकामध्ये फुलगळ नियंत्रणासाठी अल्फा नॅपॅथलिक ऍसिटिक ऍसिड -३ मिली/ १५ लिटर पाण्यामध्ये घेऊन फवारणी करावी. (प्लानोफिक्स ),2025-05-09T18:26:54.413,MAHARASHTRA YEVATMAL DARWHA HORTICULTURE Vegetables Ridge Gourd Plant Protection Farmer asked about control of flower dropping on Ridge Gaurd crop ? दोडका पिकामध्ये फुलगळ नियंत्रणासाठी अल्फा नॅपॅथलिक ऍसिटिक ऍसिड -३ मिली/ १५ लिटर पाण्यामध्ये घेऊन फवारणी करावी. (प्लानोफिक्स ) 2025-05-09T18:26:54.413,en,Doc,['MAHARASHTRA']
MAHARASHTRA,YEVATMAL,MAHAGAON,,HORTICULTURE,Fruits,Banana,Fertilizer Use and Availability,ASKED ABOUT FERTILISER FOR BANANA CROP ?,"केळी पिकाला 10 26 26 , 80 ग्रॅम +सिंगल सुपर फॉस्फेट 50 ग्रॅम / झाड खात द्या ",2025-05-11T08:34:36.43,2025,5,MAHARASHTRA,YEVATMAL,MAHAGAON,HORTICULTURE,Fruits,Banana,Fertilizer Use and Availability,ASKED ABOUT FERTILISER FOR BANANA CROP ?,"केळी पिकाला 10 26 26 , 80 ग्रॅम +सिंगल सुपर फॉस्फेट 50 ग्रॅम / झाड खात द्या",2025-05-11T08:34:36.43,"MAHARASHTRA YEVATMAL MAHAGAON HORTICULTURE Fruits Banana Fertilizer Use and Availability ASKED ABOUT FERTILISER FOR BANANA CROP ? केळी पिकाला 10 26 26 , 80 ग्रॅम +सिंगल सुपर फॉस्फेट 50 ग्रॅम / झाड खात द्या 2025-05-11T08:34:36.43",en,Doc,['MAHARASHTRA']
MAHARASHTRA,NAGPUR,UMRED,,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ABOUT CONTACT DETAILS OF AGRICULTURE COMMIOSIONAIRATE PUNE ?
",कृषी संचालनालय संपर्क क्रमांक  020 2612 3648 धन्यवाद,2025-05-03T11:37:41.653,2025,5,MAHARASHTRA,NAGPUR,UMRED,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT CONTACT DETAILS OF AGRICULTURE COMMIOSIONAIRATE PUNE ?,कृषी संचालनालय संपर्क क्रमांक 020 2612 3648 धन्यवाद,2025-05-03T11:37:41.653,MAHARASHTRA NAGPUR UMRED AGRICULTURE Others Others Government Schemes FARMER ASKED QUERY ABOUT CONTACT DETAILS OF AGRICULTURE COMMIOSIONAIRATE PUNE ? कृषी संचालनालय संपर्क क्रमांक 020 2612 3648 धन्यवाद 2025-05-03T11:37:41.653,en,Doc,['MAHARASHTRA']
MAHARASHTRA,NAGPUR,UMRED,,AGRICULTURE,Pulses,Faba Bean (Horse Bean/windsor Bean),Fertilizer Use and Availability,Farmer asked Fertilizer spray for growth ?,00.52.34 -६० ग्रॅम +सुक्ष्म अन्नद्रव्ये 30 मिली /१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी,2025-05-11T10:53:46.023,2025,5,MAHARASHTRA,NAGPUR,UMRED,AGRICULTURE,Pulses,Faba Bean (Horse Bean/windsor Bean),Fertilizer Use and Availability,Farmer asked Fertilizer spray for growth ?,00.52.34 -६० ग्रॅम +सुक्ष्म अन्नद्रव्ये 30 मिली /१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी,2025-05-11T10:53:46.023,MAHARASHTRA NAGPUR UMRED AGRICULTURE Pulses Faba Bean (Horse Bean/windsor Bean) Fertilizer Use and Availability Farmer asked Fertilizer spray for growth ? 00.52.34 -६० ग्रॅम +सुक्ष्म अन्नद्रव्ये 30 मिली /१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी 2025-05-11T10:53:46.023,en,Doc,['MAHARASHTRA']
MAHARASHTRA,NAGPUR,BHIVAPUR,,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,Farmer asked about the rate of cotton?,"कापूस बाजारभाव वरोरा  बाजार समिती :
: कमीत कमी ७२०० रु/क्विटल, जास्तीत जास्त ७५५० रु/क्विटल, 
सरासरी ७३०० रु/क्विटल आहेत. धन्यवाद..!",2025-05-11T20:39:53.783,2025,5,MAHARASHTRA,NAGPUR,BHIVAPUR,AGRICULTURE,Fiber Crops,Cotton (Kapas),Market Information,Farmer asked about the rate of cotton?,"कापूस बाजारभाव वरोरा बाजार समिती : : कमीत कमी ७२०० रु/क्विटल, जास्तीत जास्त ७५५० रु/क्विटल, सरासरी ७३०० रु/क्विटल आहेत. धन्यवाद..!",2025-05-11T20:39:53.783,"MAHARASHTRA NAGPUR BHIVAPUR AGRICULTURE Fiber Crops Cotton (Kapas) Market Information Farmer asked about the rate of cotton? कापूस बाजारभाव वरोरा बाजार समिती : : कमीत कमी ७२०० रु/क्विटल, जास्तीत जास्त ७५५० रु/क्विटल, सरासरी ७३०० रु/क्विटल आहेत. धन्यवाद..! 2025-05-11T20:39:53.783",en,Doc,['MAHARASHTRA']
